ride_id,bike_id,rider_hash,start_zone_id,end_zone_id,start_lat,start_lon,end_lat,end_lon,start_time,end_time,duration_secs,distance_m,cost_pence,was_redirected,redirect_reason,minutes_wasted
GLW_R007023,GLW_B0045,b98971757cf7889c,GLW_Z029,GLW_Z023,55.87149,-4.23268,55.861139,-4.264204,2026-04-18T21:32:00Z,2026-04-18T21:40:24Z,504,2267,126,False,,0.0
GLW_R007024,GLW_B0204,11ec0ac370cd9576,GLW_Z011,GLW_Z024,55.874727,-4.264313,55.878331,-4.25187,2026-05-03T13:19:00Z,2026-05-03T13:23:27Z,267,900,150,True,zone_full,5.6
GLW_R007025,GLW_B0250,017f870e174197b8,GLW_Z033,GLW_Z032,55.881409,-4.235852,55.883356,-4.318209,2026-05-18T18:30:00Z,2026-05-18T18:49:55Z,1195,5169,298,False,,0.0
GLW_R007026,GLW_B0046,418225ada033f03f,GLW_Z018,GLW_Z006,55.841597,-4.265577,55.874379,-4.237939,2026-05-11T06:52:00Z,2026-05-11T07:06:37Z,877,3937,327,True,geofence_violation,7.2
GLW_R007027,GLW_B0071,ba79b0479268035b,GLW_Z026,GLW_Z015,55.867611,-4.300452,55.861762,-4.251778,2026-05-13T14:17:00Z,2026-05-13T14:27:22Z,622,3141,244,True,no_bikes_nearby,5.9
GLW_R007028,GLW_B0236,cc220b022a81ef85,GLW_Z033,GLW_Z012,55.88171,-4.236074,55.860954,-4.237622,2026-04-28T08:31:00Z,2026-04-28T08:39:48Z,528,2272,132,False,,0.0
GLW_R007029,GLW_B0151,b7463336f8f16dcd,GLW_Z027,GLW_Z012,55.856273,-4.261374,55.860313,-4.237702,2026-05-17T08:37:00Z,2026-05-17T08:44:27Z,447,1567,111,False,,0.0
GLW_R007030,GLW_B0273,7050ca6da573c4a4,GLW_Z016,GLW_Z032,55.861716,-4.254854,55.883804,-4.319079,2026-05-03T18:17:00Z,2026-05-03T18:32:11Z,911,4633,227,False,,0.0
GLW_R007031,GLW_B0148,76405c18a97a04ab,GLW_Z032,GLW_Z014,55.883632,-4.317936,55.857184,-4.256171,2026-04-14T18:53:00Z,2026-04-14T19:13:14Z,1214,4862,371,True,zone_full,4.5
GLW_R007032,GLW_B0181,178e9ab6dd0e20d2,GLW_Z015,GLW_Z028,55.862001,-4.252108,55.872598,-4.254167,2026-04-30T23:16:00Z,2026-04-30T23:21:41Z,341,1250,178,True,zone_full,6.2
GLW_R007033,GLW_B0269,8063d112e7a32080,GLW_Z042,GLW_Z031,55.858369,-4.264397,55.849427,-4.231873,2026-05-16T07:26:00Z,2026-05-16T07:38:40Z,760,2290,190,False,,0.0
GLW_R007034,GLW_B0316,84f29b9e22f2c21d,GLW_Z049,GLW_Z016,55.867233,-4.260313,55.862116,-4.255808,2026-05-07T14:44:00Z,2026-05-07T14:45:57Z,117,542,71,True,no_bikes_nearby,2.8
GLW_R007035,GLW_B0056,9a436916822bdf39,GLW_Z037,GLW_Z024,55.865053,-4.284344,55.878376,-4.252123,2026-05-06T11:44:00Z,2026-05-06T11:56:16Z,736,2545,229,True,geofence_violation,3.0
GLW_R007036,GLW_B0063,21a37fa954e7375b,GLW_Z051,GLW_Z057,55.888949,-4.226702,55.859003,-4.249603,2026-04-19T19:42:00Z,2026-04-19T19:59:56Z,1076,3683,269,False,,0.0
GLW_R007037,GLW_B0296,e996271816d1af81,GLW_Z031,GLW_Z051,55.848853,-4.232213,55.88873,-4.2263,2026-04-23T17:24:00Z,2026-04-23T17:44:59Z,1259,4446,314,False,,0.0
GLW_R007038,GLW_B0062,f3f57a798bd07da2,GLW_Z027,GLW_Z031,55.855291,-4.260965,55.849174,-4.231464,2026-04-15T07:01:00Z,2026-04-15T07:08:24Z,444,1948,111,False,,0.0
GLW_R007039,GLW_B0287,a7a7e8603e54cdff,GLW_Z015,GLW_Z048,55.861767,-4.251691,55.876132,-4.237284,2026-04-17T17:30:00Z,2026-04-17T17:37:20Z,440,1770,164,True,no_bikes_nearby,3.6
GLW_R007040,GLW_B0143,f6232a5bc0a67287,GLW_Z047,GLW_Z039,55.861612,-4.345606,55.863285,-4.270714,2026-04-21T15:13:00Z,2026-04-21T15:30:35Z,1055,4654,305,True,zone_full,2.8
GLW_R007041,GLW_B0214,fa19fba37c83ba46,GLW_Z035,GLW_Z034,55.848946,-4.265075,55.859046,-4.256986,2026-04-15T11:05:00Z,2026-04-15T11:10:38Z,338,1285,123,True,geofence_violation,2.6
GLW_R007042,GLW_B0246,b0927e4f1f350281,GLW_Z011,GLW_Z050,55.875227,-4.263857,55.863053,-4.263447,2026-04-19T04:02:00Z,2026-04-19T04:07:41Z,341,1345,199,True,zone_full,7.6
GLW_R007043,GLW_B0329,323fcb86c2eef772,GLW_Z007,GLW_Z053,55.864894,-4.226311,55.871143,-4.25552,2026-05-08T20:29:00Z,2026-05-08T20:37:01Z,481,1956,120,False,,0.0
GLW_R007044,GLW_B0326,04709221a2d12524,GLW_Z002,GLW_Z058,55.859355,-4.261128,55.877074,-4.283219,2026-05-20T02:32:00Z,2026-05-20T02:44:14Z,734,2440,303,True,no_bikes_nearby,8.0
GLW_R007045,GLW_B0252,70ab07229ddd76d7,GLW_Z058,GLW_Z009,55.877665,-4.283381,55.86219,-4.27252,2026-05-16T18:55:00Z,2026-05-16T19:02:04Z,424,1839,106,False,,0.0
GLW_R007046,GLW_B0079,f19958fb84ebb2bf,GLW_Z006,GLW_Z045,55.875123,-4.237453,55.857303,-4.302696,2026-04-16T12:54:00Z,2026-04-16T13:11:44Z,1064,4481,311,True,zone_full,3.0
GLW_R007047,GLW_B0063,888e7f3f582a31e1,GLW_Z014,GLW_Z041,55.858249,-4.255366,55.858538,-4.206355,2026-05-20T02:21:00Z,2026-05-20T02:32:10Z,670,3072,278,True,geofence_violation,7.4
GLW_R007048,GLW_B0293,d1ac44d0c5068e43,GLW_Z035,GLW_Z055,55.84885,-4.264887,55.865888,-4.242689,2026-05-22T19:13:00Z,2026-05-22T19:21:11Z,491,2317,122,False,,0.0
GLW_R007049,GLW_B0324,71fe2e45f7a5fae7,GLW_Z041,GLW_Z041,55.858649,-4.206035,55.858019,-4.206132,2026-04-13T06:49:00Z,2026-04-13T06:50:20Z,80,0,126,True,zone_full,7.1
GLW_R007050,GLW_B0325,7bebfe8407283877,GLW_Z058,GLW_Z031,55.878661,-4.28227,55.84914,-4.231544,2026-05-05T15:47:00Z,2026-05-05T16:04:33Z,1053,4482,263,False,,0.0
GLW_R007051,GLW_B0350,23347095fed92d4a,GLW_Z003,GLW_Z021,55.86179,-4.256715,55.85983,-4.289336,2026-05-01T19:38:00Z,2026-05-01T19:45:36Z,456,1978,114,False,,0.0
GLW_R007052,GLW_B0365,1b0ccedc969b520f,GLW_Z045,GLW_Z031,55.857273,-4.303194,55.848612,-4.233068,2026-05-15T09:29:00Z,2026-05-15T09:49:19Z,1219,4524,304,False,,0.0
GLW_R007053,GLW_B0119,21fac42253f789f1,GLW_Z059,GLW_Z053,55.836219,-4.23053,55.870389,-4.256388,2026-05-02T22:11:00Z,2026-05-02T22:23:33Z,753,4171,188,False,,0.0
GLW_R007054,GLW_B0062,448c83f397972921,GLW_Z026,GLW_Z033,55.867487,-4.301371,55.881007,-4.235815,2026-05-08T15:09:00Z,2026-05-08T15:23:21Z,861,4332,257,True,zone_full,2.8
GLW_R007055,GLW_B0038,f60dc05e4b5bfdd5,GLW_Z060,GLW_Z041,55.847902,-4.272476,55.858509,-4.206518,2026-04-17T06:20:00Z,2026-04-17T06:36:41Z,1001,4217,364,True,geofence_violation,7.6
GLW_R007056,GLW_B0154,bb31905a23c9ff24,GLW_Z048,GLW_Z007,55.87595,-4.237089,55.863866,-4.226532,2026-05-16T14:31:00Z,2026-05-16T14:38:06Z,426,1398,106,False,,0.0
GLW_R007057,GLW_B0320,c6df8fc629baa66d,GLW_Z047,GLW_Z035,55.861578,-4.345499,55.849324,-4.264778,2026-05-09T09:59:00Z,2026-05-09T10:18:32Z,1172,5221,326,True,no_bikes_nearby,2.2
GLW_R007058,GLW_B0089,a4af25cef72687fb,GLW_Z007,GLW_Z027,55.86488,-4.226238,55.85519,-4.260859,2026-05-06T23:57:00Z,2026-05-07T00:06:34Z,574,2378,251,True,no_bikes_nearby,7.2
GLW_R007059,GLW_B0227,41cb602ddaf4d064,GLW_Z001,GLW_Z032,55.849281,-4.28068,55.883589,-4.318717,2026-04-17T10:40:00Z,2026-04-17T10:56:45Z,1005,4526,251,False,,0.0
GLW_R007060,GLW_B0167,b8a646e36a0d18e8,GLW_Z057,GLW_Z055,55.858262,-4.250171,55.865572,-4.24264,2026-04-22T14:04:00Z,2026-04-22T14:08:39Z,279,940,108,True,zone_full,2.6
GLW_R007061,GLW_B0312,24c91ae9424bcc35,GLW_Z011,GLW_Z010,55.876128,-4.263585,55.855282,-4.245381,2026-04-14T19:20:00Z,2026-04-14T19:32:51Z,771,2548,192,False,,0.0
GLW_R007062,GLW_B0119,94eb7395e32da950,GLW_Z029,GLW_Z040,55.871104,-4.233276,55.827743,-4.300864,2026-05-13T14:19:00Z,2026-05-13T14:46:56Z,1676,6438,467,True,no_bikes_nearby,3.2
GLW_R007063,GLW_B0392,ed090a98d13d81d5,GLW_Z008,GLW_Z017,55.860887,-4.251847,55.870644,-4.238231,2026-04-19T06:24:00Z,2026-04-19T06:29:41Z,341,1289,125,True,zone_full,2.7
GLW_R007064,GLW_B0181,1fe088d9363d6256,GLW_Z032,GLW_Z060,55.883753,-4.318055,55.848609,-4.271471,2026-05-11T03:57:00Z,2026-05-11T04:21:31Z,1471,4880,438,True,no_bikes_nearby,4.7
GLW_R007065,GLW_B0040,17fdae55f2f16f53,GLW_Z049,GLW_Z026,55.865797,-4.260935,55.867741,-4.301249,2026-05-08T16:20:00Z,2026-05-08T16:31:09Z,669,2548,167,False,,0.0
GLW_R007066,GLW_B0249,ace55b21d99ab890,GLW_Z036,GLW_Z046,55.870141,-4.308789,55.864963,-4.328998,2026-05-09T17:20:00Z,2026-05-09T17:25:11Z,311,1369,77,False,,0.0
GLW_R007067,GLW_B0319,e07b117bb131c976,GLW_Z055,GLW_Z013,55.864115,-4.242262,55.860311,-4.271874,2026-04-27T18:07:00Z,2026-04-27T18:14:09Z,429,1929,168,True,geofence_violation,4.1
GLW_R007068,GLW_B0295,95da8c7774de8b60,GLW_Z022,GLW_Z034,55.855555,-4.251813,55.860027,-4.257381,2026-04-25T14:56:00Z,2026-04-25T14:59:12Z,192,671,48,False,,0.0
GLW_R007069,GLW_B0379,ece8210f626beae0,GLW_Z054,GLW_Z031,55.864225,-4.239283,55.849218,-4.231234,2026-05-02T02:20:00Z,2026-05-02T02:26:18Z,378,1745,201,True,geofence_violation,7.1
GLW_R007070,GLW_B0338,1cde8ab7e91710b6,GLW_Z028,GLW_Z055,55.873287,-4.253656,55.865605,-4.24254,2026-05-23T15:37:00Z,2026-05-23T15:42:02Z,302,1092,75,False,,0.0
GLW_R007071,GLW_B0261,644526ef3f7843be,GLW_Z042,GLW_Z003,55.858107,-4.26348,55.861658,-4.25757,2026-05-22T01:18:00Z,2026-05-22T01:20:50Z,170,553,99,True,geofence_violation,3.8
GLW_R007072,GLW_B0290,43d794b86f74c695,GLW_Z001,GLW_Z040,55.85011,-4.281781,55.827622,-4.301976,2026-04-26T20:22:00Z,2026-04-26T20:31:27Z,567,2655,141,False,,0.0
GLW_R007073,GLW_B0320,16c35a1932a3a01d,GLW_Z009,GLW_Z018,55.861965,-4.272291,55.841163,-4.265862,2026-05-10T21:28:00Z,2026-05-10T21:36:48Z,528,2288,132,False,,0.0
GLW_R007074,GLW_B0106,73212f53ebda893b,GLW_Z005,GLW_Z028,55.872236,-4.277387,55.87263,-4.255582,2026-05-13T17:29:00Z,2026-05-13T17:35:00Z,360,1452,136,True,zone_full,3.1
GLW_R007075,GLW_B0321,3b6d41877c2a6991,GLW_Z046,GLW_Z009,55.863767,-4.330212,55.86277,-4.273028,2026-04-29T11:34:00Z,2026-04-29T11:50:30Z,990,3564,247,False,,0.0
GLW_R007076,GLW_B0368,eeeb2a6192380bd6,GLW_Z042,GLW_Z027,55.858958,-4.264655,55.855592,-4.26053,2026-04-25T03:32:00Z,2026-04-25T03:33:45Z,105,446,107,True,geofence_violation,5.4
GLW_R007077,GLW_B0188,bd7f2acf62e66323,GLW_Z042,GLW_Z025,55.859665,-4.263304,55.873041,-4.260619,2026-05-13T10:28:00Z,2026-05-13T10:32:47Z,287,1516,139,True,no_bikes_nearby,4.5
GLW_R007078,GLW_B0049,0e6eabc19d1f2495,GLW_Z022,GLW_Z004,55.85542,-4.251206,55.86468,-4.275628,2026-05-21T08:19:00Z,2026-05-21T08:28:15Z,555,1831,257,True,zone_full,7.9
GLW_R007079,GLW_B0298,39040d7ecc87b610,GLW_Z051,GLW_Z035,55.889676,-4.225764,55.848929,-4.265092,2026-04-24T09:43:00Z,2026-04-24T10:02:47Z,1187,5014,296,False,,0.0
GLW_R007080,GLW_B0350,bd7f2acf62e66323,GLW_Z026,GLW_Z025,55.867807,-4.300977,55.871812,-4.259496,2026-05-23T08:59:00Z,2026-05-23T09:07:56Z,536,2593,134,False,,0.0
GLW_R007081,GLW_B0168,736232cf29697373,GLW_Z048,GLW_Z030,55.875648,-4.237472,55.870414,-4.295437,2026-04-13T11:57:00Z,2026-04-13T12:12:32Z,932,3631,275,True,zone_full,2.8
GLW_R007082,GLW_B0039,67afdefeb7c98c3b,GLW_Z018,GLW_Z021,55.841807,-4.265626,55.860225,-4.28836,2026-04-21T13:48:00Z,2026-04-21T13:58:21Z,621,2474,155,False,,0.0
GLW_R007083,GLW_B0141,092828680423dea7,GLW_Z042,GLW_Z024,55.859153,-4.264298,55.878194,-4.252359,2026-04-23T12:44:00Z,2026-04-23T12:55:06Z,666,2376,196,True,geofence_violation,2.0
GLW_R007084,GLW_B0375,996d02e4bdab80ae,GLW_Z016,GLW_Z030,55.861462,-4.255489,55.871422,-4.294608,2026-04-12T08:03:00Z,2026-04-12T08:14:32Z,692,2603,240,True,geofence_violation,4.5
GLW_R007085,GLW_B0106,d1ac44d0c5068e43,GLW_Z013,GLW_Z022,55.861247,-4.271663,55.854561,-4.251217,2026-05-07T11:29:00Z,2026-05-07T11:34:16Z,316,1463,79,False,,0.0
GLW_R007086,GLW_B0207,c28721f1bf36b782,GLW_Z051,GLW_Z004,55.88881,-4.225997,55.865207,-4.274557,2026-05-08T04:20:00Z,2026-05-08T04:38:31Z,1111,4039,379,True,zone_full,6.8
GLW_R007087,GLW_B0347,aed4611ce253ba82,GLW_Z031,GLW_Z034,55.849922,-4.231656,55.859763,-4.257754,2026-04-19T20:30:00Z,2026-04-19T20:39:35Z,575,2012,143,False,,0.0
GLW_R007088,GLW_B0015,99358da1b126c275,GLW_Z031,GLW_Z027,55.848565,-4.231184,55.854986,-4.260479,2026-05-07T07:46:00Z,2026-05-07T07:53:44Z,464,1948,116,False,,0.0
GLW_R007089,GLW_B0060,faf467583dbfbda9,GLW_Z021,GLW_Z046,55.859619,-4.288042,55.865338,-4.329558,2026-04-22T12:03:00Z,2026-04-22T12:14:16Z,676,2597,169,False,,0.0
GLW_R007090,GLW_B0354,87998fbe3e00bf3d,GLW_Z045,GLW_Z044,55.856252,-4.303756,55.882832,-4.250461,2026-04-17T18:43:00Z,2026-04-17T19:00:03Z,1023,4351,255,False,,0.0
GLW_R007091,GLW_B0181,35f505a91d3d4681,GLW_Z057,GLW_Z057,55.858824,-4.249258,55.857564,-4.24958,2026-05-21T18:33:00Z,2026-05-21T18:34:00Z,60,0,15,False,,0.0
GLW_R007092,GLW_B0247,afb5d0775811e84d,GLW_Z048,GLW_Z002,55.876402,-4.236983,55.859785,-4.26058,2026-05-02T21:51:00Z,2026-05-02T22:00:17Z,557,2359,139,False,,0.0
GLW_R007093,GLW_B0322,a889484b966098a6,GLW_Z053,GLW_Z035,55.870945,-4.255404,55.848925,-4.264563,2026-04-21T18:10:00Z,2026-04-21T18:19:43Z,583,2477,145,False,,0.0
GLW_R007094,GLW_B0221,ee8a72bc12a0ad6e,GLW_Z019,GLW_Z002,55.890414,-4.330009,55.858254,-4.260557,2026-05-11T06:20:00Z,2026-05-11T06:43:19Z,1399,5550,415,True,zone_full,4.4
GLW_R007095,GLW_B0386,c4a717cc3010efce,GLW_Z008,GLW_Z046,55.860853,-4.252798,55.865026,-4.328636,2026-04-23T21:40:00Z,2026-04-23T21:54:56Z,896,4838,282,True,zone_full,3.9
GLW_R007096,GLW_B0249,8cf52fb8585d8e8a,GLW_Z044,GLW_Z058,55.883129,-4.250172,55.877299,-4.282794,2026-04-29T16:27:00Z,2026-04-29T16:34:33Z,453,2079,155,True,zone_full,2.8
GLW_R007097,GLW_B0008,3cca4ccf1de28ef9,GLW_Z053,GLW_Z006,55.870876,-4.255891,55.873759,-4.23862,2026-05-06T14:11:00Z,2026-05-06T14:17:04Z,364,1161,172,True,geofence_violation,5.4
GLW_R007098,GLW_B0227,cc7279d98c7e10b1,GLW_Z012,GLW_Z048,55.860748,-4.237657,55.875573,-4.237316,2026-04-20T14:52:00Z,2026-04-20T14:58:24Z,384,1665,142,True,zone_full,3.1
GLW_R007099,GLW_B0021,220ad90b484046c8,GLW_Z026,GLW_Z005,55.867424,-4.300806,55.870721,-4.277721,2026-04-14T09:27:00Z,2026-04-14T09:34:24Z,444,1507,111,False,,0.0
GLW_R007100,GLW_B0116,419e236f3d295ccd,GLW_Z050,GLW_Z037,55.862661,-4.263464,55.865957,-4.284719,2026-04-24T14:20:00Z,2026-04-24T14:25:10Z,310,1352,77,False,,0.0
GLW_R007101,GLW_B0242,b66d0ff546213350,GLW_Z028,GLW_Z016,55.872252,-4.254089,55.860949,-4.255684,2026-05-17T07:01:00Z,2026-05-17T07:05:54Z,294,1225,151,True,zone_full,5.2
GLW_R007102,GLW_B0144,ae6b12a1a73a1676,GLW_Z016,GLW_Z055,55.861862,-4.255077,55.865895,-4.24204,2026-04-14T16:12:00Z,2026-04-14T16:17:18Z,318,919,135,True,no_bikes_nearby,3.7
GLW_R007103,GLW_B0099,14e5c6db780a87a7,GLW_Z031,GLW_Z021,55.84923,-4.23233,55.859378,-4.286867,2026-05-16T07:34:00Z,2026-05-16T07:46:37Z,757,3726,189,False,,0.0
GLW_R007104,GLW_B0113,3345ea79ed160fb6,GLW_Z017,GLW_Z051,55.87034,-4.238652,55.888383,-4.226315,2026-04-29T18:06:00Z,2026-04-29T18:14:03Z,483,2206,120,False,,0.0
GLW_R007105,GLW_B0127,5ed44ceed8442c17,GLW_Z032,GLW_Z021,55.884377,-4.317534,55.860029,-4.287771,2026-04-17T08:01:00Z,2026-04-17T08:15:48Z,888,3264,222,False,,0.0
GLW_R007106,GLW_B0140,d519fdfc6f0c1644,GLW_Z032,GLW_Z027,55.884001,-4.318665,55.855373,-4.261352,2026-05-19T01:08:00Z,2026-05-19T01:22:30Z,870,4785,306,True,no_bikes_nearby,5.9
GLW_R007107,GLW_B0286,725cdc98eac051f6,GLW_Z057,GLW_Z025,55.858131,-4.249676,55.87355,-4.260097,2026-04-30T11:53:00Z,2026-04-30T12:01:11Z,491,1696,161,True,no_bikes_nearby,2.6
GLW_R007108,GLW_B0036,e078943cd1c1ad88,GLW_Z016,GLW_Z021,55.861586,-4.255594,55.859591,-4.287964,2026-05-02T16:43:00Z,2026-05-02T16:51:12Z,492,2075,122,False,,0.0
GLW_R007109,GLW_B0373,e5b90acf185a601f,GLW_Z052,GLW_Z057,55.862253,-4.271289,55.857851,-4.249336,2026-05-19T05:59:00Z,2026-05-19T06:03:52Z,292,1440,155,True,zone_full,5.5
GLW_R007110,GLW_B0019,f928c6ecb4beea91,GLW_Z002,GLW_Z014,55.859322,-4.260138,55.857557,-4.254792,2026-04-20T07:23:00Z,2026-04-20T07:25:34Z,154,370,100,True,geofence_violation,4.1
GLW_R007111,GLW_B0230,105340e08e6cbcd1,GLW_Z006,GLW_Z022,55.873988,-4.238325,55.854962,-4.251946,2026-05-17T05:03:00Z,2026-05-17T05:09:53Z,413,2244,209,True,zone_full,7.1
GLW_R007112,GLW_B0191,c73956844779c2dc,GLW_Z012,GLW_Z017,55.860961,-4.238272,55.870669,-4.238639,2026-04-30T21:28:00Z,2026-04-30T21:33:54Z,354,1064,88,False,,0.0
GLW_R007113,GLW_B0030,0429430d14d05bc0,GLW_Z042,GLW_Z010,55.857704,-4.263782,55.854817,-4.244753,2026-04-25T07:59:00Z,2026-04-25T08:04:46Z,346,1245,86,False,,0.0
GLW_R007114,GLW_B0247,14dde6c1131e939f,GLW_Z006,GLW_Z027,55.873462,-4.237924,55.854563,-4.260849,2026-05-04T18:35:00Z,2026-05-04T18:46:03Z,663,2506,203,True,geofence_violation,2.5
GLW_R007115,GLW_B0240,7b45dc85711dec20,GLW_Z012,GLW_Z025,55.861059,-4.237242,55.871375,-4.259792,2026-05-22T16:26:00Z,2026-05-22T16:31:53Z,353,1907,119,True,zone_full,2.1
GLW_R007116,GLW_B0324,8a26cd96b8b695b4,GLW_Z015,GLW_Z028,55.861955,-4.252106,55.872571,-4.254072,2026-05-06T09:00:00Z,2026-05-06T09:05:06Z,306,1250,136,True,geofence_violation,4.0
GLW_R007117,GLW_B0084,6ccb5bbbb9f74957,GLW_Z038,GLW_Z039,55.884107,-4.230365,55.863043,-4.270848,2026-05-18T12:51:00Z,2026-05-18T13:02:34Z,694,3513,205,True,zone_full,2.1
GLW_R007118,GLW_B0396,9b3eaeec2866e5df,GLW_Z051,GLW_Z059,55.887603,-4.22679,55.836924,-4.229967,2026-04-12T15:50:00Z,2026-04-12T16:12:19Z,1339,5865,334,False,,0.0
GLW_R007119,GLW_B0282,f510df34b23a3afd,GLW_Z040,GLW_Z014,55.828179,-4.301883,55.85876,-4.256137,2026-04-27T16:51:00Z,2026-04-27T17:08:39Z,1059,4387,264,False,,0.0
GLW_R007120,GLW_B0292,c3555f9e80555223,GLW_Z016,GLW_Z008,55.861602,-4.254887,55.862276,-4.252203,2026-05-10T17:20:00Z,2026-05-10T17:22:38Z,158,226,39,False,,0.0
GLW_R007121,GLW_B0378,a889484b966098a6,GLW_Z045,GLW_Z060,55.857823,-4.303543,55.848794,-4.271515,2026-04-18T10:05:00Z,2026-04-18T10:17:13Z,733,2151,223,True,geofence_violation,2.7
GLW_R007122,GLW_B0125,458d76063fcf05a6,GLW_Z040,GLW_Z014,55.827297,-4.301908,55.857938,-4.254904,2026-04-18T05:19:00Z,2026-04-18T05:39:14Z,1214,4387,419,True,zone_full,7.7
GLW_R007123,GLW_B0173,a767cf8b29b50f6d,GLW_Z047,GLW_Z027,55.861673,-4.346428,55.855882,-4.26091,2026-04-13T08:21:00Z,2026-04-13T08:46:09Z,1509,5331,377,False,,0.0
GLW_R007124,GLW_B0336,f73a9caf5a5f7ee8,GLW_Z010,GLW_Z009,55.853921,-4.245309,55.862479,-4.272521,2026-05-15T09:37:00Z,2026-05-15T09:44:34Z,454,1851,113,False,,0.0
GLW_R007125,GLW_B0123,5e345c1303d2072a,GLW_Z019,GLW_Z005,55.890212,-4.32954,55.873043,-4.278277,2026-05-06T21:05:00Z,2026-05-06T21:24:59Z,1199,3895,299,False,,0.0
GLW_R007126,GLW_B0310,e75566b1dbd52414,GLW_Z006,GLW_Z008,55.873249,-4.238775,55.86105,-4.25148,2026-04-29T12:03:00Z,2026-04-29T12:09:32Z,392,1634,98,False,,0.0
GLW_R007127,GLW_B0141,0771ca5b72cd30f8,GLW_Z037,GLW_Z052,55.865621,-4.285429,55.86309,-4.271927,2026-05-05T09:01:00Z,2026-05-05T09:04:07Z,187,887,46,False,,0.0
GLW_R007128,GLW_B0258,0e6eabc19d1f2495,GLW_Z021,GLW_Z023,55.859278,-4.28831,55.860594,-4.26396,2026-05-18T09:07:00Z,2026-05-18T09:12:52Z,352,1528,88,False,,0.0
GLW_R007129,GLW_B0177,7cb2ca05e3fb5e1c,GLW_Z036,GLW_Z021,55.868683,-4.309212,55.859492,-4.287818,2026-05-01T08:00:00Z,2026-05-01T08:06:30Z,390,1655,97,False,,0.0
GLW_R007130,GLW_B0377,5464a91e44a38b6b,GLW_Z015,GLW_Z024,55.861825,-4.251406,55.87907,-4.251623,2026-04-28T13:32:00Z,2026-04-28T13:41:17Z,557,1944,232,True,zone_full,6.2
GLW_R007131,GLW_B0158,faf3542410d2d24d,GLW_Z016,GLW_Z053,55.861122,-4.255541,55.870708,-4.255914,2026-05-05T08:38:00Z,2026-05-05T08:43:25Z,325,1010,81,False,,0.0
GLW_R007132,GLW_B0202,c7cf3e0b5cbe788c,GLW_Z013,GLW_Z007,55.861193,-4.27189,55.864804,-4.226214,2026-05-14T16:10:00Z,2026-05-14T16:23:32Z,812,2865,267,True,zone_full,4.3
GLW_R007133,GLW_B0335,b2040ecfdf4c63ca,GLW_Z038,GLW_Z009,55.883657,-4.228441,55.861166,-4.271905,2026-05-03T18:23:00Z,2026-05-03T18:35:53Z,773,3647,193,False,,0.0
GLW_R007134,GLW_B0003,8d7332589a4581d9,GLW_Z007,GLW_Z056,55.865047,-4.226826,55.856355,-4.303992,2026-05-03T10:30:00Z,2026-05-03T10:45:37Z,937,4918,234,False,,0.0
GLW_R007135,GLW_B0132,aab33fdbe2b17ed0,GLW_Z031,GLW_Z056,55.847876,-4.232164,55.855597,-4.303732,2026-05-09T13:09:00Z,2026-05-09T13:30:08Z,1268,4568,317,False,,0.0
GLW_R007136,GLW_B0048,b05df6f951be97c0,GLW_Z050,GLW_Z043,55.863051,-4.263562,55.872656,-4.250384,2026-04-15T21:48:00Z,2026-04-15T21:52:22Z,262,1362,101,True,no_bikes_nearby,2.4
GLW_R007137,GLW_B0033,2c05d785997c834b,GLW_Z044,GLW_Z015,55.883079,-4.250906,55.861404,-4.250842,2026-05-06T18:20:00Z,2026-05-06T18:27:12Z,432,2320,108,False,,0.0
GLW_R007138,GLW_B0092,92dba499df1b3b95,GLW_Z038,GLW_Z040,55.884834,-4.229433,55.82718,-4.301473,2026-04-24T13:36:00Z,2026-04-24T14:01:18Z,1518,7715,478,True,zone_full,6.6
GLW_R007139,GLW_B0279,e7cabe3e446cb28e,GLW_Z002,GLW_Z008,55.859404,-4.261592,55.861658,-4.251694,2026-04-21T12:16:00Z,2026-04-21T12:17:57Z,117,627,29,False,,0.0
GLW_R007140,GLW_B0253,b4adeb8b0bc1264f,GLW_Z015,GLW_Z027,55.862218,-4.251076,55.855048,-4.26132,2026-05-07T20:32:00Z,2026-05-07T20:37:13Z,313,943,78,False,,0.0
GLW_R007141,GLW_B0293,e5b90acf185a601f,GLW_Z027,GLW_Z033,55.855966,-4.260928,55.882182,-4.236207,2026-05-02T17:47:00Z,2026-05-02T18:02:35Z,935,3272,233,False,,0.0
GLW_R007142,GLW_B0062,3aade726404f469d,GLW_Z027,GLW_Z020,55.85462,-4.261315,55.851067,-4.256462,2026-04-17T22:21:00Z,2026-04-17T22:23:07Z,127,578,31,False,,0.0
GLW_R007143,GLW_B0333,6da4db329ba377e1,GLW_Z009,GLW_Z055,55.862573,-4.272692,55.866596,-4.242102,2026-05-13T00:05:00Z,2026-05-13T00:12:34Z,454,1909,224,True,geofence_violation,7.4
GLW_R007144,GLW_B0201,ae9b87ba9f7d86ce,GLW_Z019,GLW_Z029,55.890609,-4.330135,55.871191,-4.232746,2026-04-26T12:06:00Z,2026-04-26T12:35:03Z,1743,6431,467,True,zone_full,2.1
GLW_R007145,GLW_B0176,656a94182f96d5aa,GLW_Z012,GLW_Z053,55.861619,-4.237664,55.871231,-4.255,2026-04-17T19:59:00Z,2026-04-17T20:04:53Z,353,1606,88,False,,0.0
